sumaterautara|simalungun|gunungmaligas,21176
sumaterautara|simalungun|panei,21161
sumaterautara|simalungun|panombeianpane,21165
sumaterautara|simalungun|jorlanghataran,21172
sumaterautara|simalungun|rayakahean,21156
sumaterautara|simalungun|bosarmaligas,21183
sumaterautara|simalungun|sidamanik,21171
sumaterautara|simalungun|pematangsidamanik,21188
sumaterautara|simalungun|tanahjawa,21181
sumaterautara|simalungun|hatonduhan,21178
sumaterautara|simalungun|dolokpanribuan,21173
sumaterautara|simalungun|purba,21166
sumaterautara|simalungun|haranggaolhorison,21177
sumaterautara|simalungun|girsangsipanganbolon,21174
sumaterautara|simalungun|dolokbatunanggar,21155
sumaterautara|simalungun|hutabayuraja,21182
sumaterautara|simalungun|jawamarajabahjambi,21153
sumaterautara|simalungun|dolokpardamean,21163
sumaterautara|simalungun|pematangbandar,21186
sumaterautara|simalungun|bandarhuluan,21184
sumaterautara|simalungun|bandar,21162
sumaterautara|simalungun|bandarmasilam,21185
sumaterautara|simalungun|silimakuta,21169
sumaterautara|simalungun|doloksilau,21168
sumaterautara|simalungun|siloukahean,21157
sumaterautara|simalungun|tapiandolok,21154
sumaterautara|simalungun|raya,21160
sumaterautara|simalungun|ujungpadang,21187
sumaterautara|simalungun|pamatangsilimahuta,21167
sumaterautara|simalungun|dologmasagal,21164
sumaterautara|asahan|meranti,21264
sumaterautara|asahan|airjoman,21263
sumaterautara|asahan|tanjungbalai,21352
sumaterautara|asahan|seikepayang,21381
sumaterautara|asahan|simpangempat,21271
sumaterautara|asahan|airbatu,21272
sumaterautara|asahan|pulaurakyat,21278
sumaterautara|asahan|bandarpulau,21275
sumaterautara|asahan|buntupane,21261
sumaterautara|asahan|bandarpasirmandoge,21262
sumaterautara|asahan|aekkuasan,21273
sumaterautara|asahan|kisaranbarat,21211
sumaterautara|asahan|kisarantimur,21219
sumaterautara|asahan|aeksongsongan,21274
sumaterautara|asahan|rahunig,21276
sumaterautara|asahan|seidadap,21279
sumaterautara|asahan|seikepayangbarat,21382
sumaterautara|asahan|seikepayangtimur,21383
sumaterautara|asahan|tinggiraja,21261
sumaterautara|asahan|setiajanji,21260
sumaterautara|asahan|silaulaut,21267
sumaterautara|asahan|rawangpancaarga,21266
sumaterautara|asahan|pulobandring,21265
sumaterautara|asahan|telukdalam,21270
sumaterautara|asahan|aekledong,21277
sumaterautara|labuhanbatu|rantauutara,21411
sumaterautara|labuhanbatu|rantauselatan,21421
sumaterautara|labuhanbatu|bilahbarat,21411
sumaterautara|labuhanbatu|bilahhilir,21471
sumaterautara|labuhanbatu|bilahhulu,21451
sumaterautara|labuhanbatu|pangkatan,21462
sumaterautara|labuhanbatu|panaitengah,21472
sumaterautara|labuhanbatu|panaihilir,21473
sumaterautara|labuhanbatu|panaihulu,21470
sumaterautara|dairi|sidikalang,22210
sumaterautara|dairi|sumbul,22284
sumaterautara|dairi|tigalingga,22252
sumaterautara|dairi|siempatnempu,22261
sumaterautara|dairi|silimapunggapungga,22262
sumaterautara|dairi|tanahpinem,22253
sumaterautara|dairi|siempatnempuhulu,22254
sumaterautara|dairi|siempatnempuhilir,22263
sumaterautara|dairi|pegaganhilir,22283
sumaterautara|dairi|parbuluan,22282
sumaterautara|dairi|laeparira,22281
sumaterautara|dairi|gunungsitember,22250
sumaterautara|dairi|berampu,22251
sumaterautara|dairi|silahisabungan,22280
sumaterautara|dairi|sitinjo,22219
sumaterautara|toba|balige,22311
sumaterautara|toba|laguboti,22381
sumaterautara|toba|silaen,22382
sumaterautara|toba|habinsaran,22383
sumaterautara|toba|pintupohanmeranti,22384
sumaterautara|toba|borbor,22383
sumaterautara|toba|porsea,22384
sumaterautara|toba|ajibata,22386
sumaterautara|toba|lumbanjulu,22388
sumaterautara|toba|uluan,22385
sumaterautara|toba|sigumpar,22380
sumaterautara|toba|siantarnarumonda,22384
sumaterautara|toba|nassau,22383
sumaterautara|toba|tampahan,22312
sumaterautara|toba|bonatualunasi,22387
sumaterautara|toba|parmaksian,22384
sumaterautara|mandailingnatal|panyabungan,22911
sumaterautara|mandailingnatal|panyabunganutara,22979
sumaterautara|mandailingnatal|panyabungantimur,22912
sumaterautara|mandailingnatal|panyabunganselatan,22952
sumaterautara|mandailingnatal|panyabunganbarat,22911
sumaterautara|mandailingnatal|siabu,22976
sumaterautara|mandailingnatal|bukitmalintang,22977
sumaterautara|mandailingnatal|kotanopan,22994
sumaterautara|mandailingnatal|lembahsorikmarapi,22993
sumaterautara|mandailingnatal|tambangan,22996
sumaterautara|mandailingnatal|ulupungkut,22999
sumaterautara|mandailingnatal|muarasipongi,22998
sumaterautara|mandailingnatal|batangnatal,22983
sumaterautara|mandailingnatal|linggabayu,22982
sumaterautara|mandailingnatal|batahan,22988
sumaterautara|mandailingnatal|natal,22987
sumaterautara|mandailingnatal|muarabatanggadis,22989
sumaterautara|mandailingnatal|rantobaek,22984
sumaterautara|mandailingnatal|hutabargot,22978
sumaterautara|mandailingnatal|puncaksorikmarapi,22995
sumaterautara|mandailingnatal|pakantan,22997
sumaterautara|mandailingnatal|sinunukan,22986
sumaterautara|mandailingnatal|nagajuang,22975
sumaterautara|niasselatan|lolomatua,22867
sumaterautara|niasselatan|gomo,22873
sumaterautara|niasselatan|lahusa,22874
sumaterautara|niasselatan|hibala,22881
sumaterautara|niasselatan|pulaupulaubatu,22882
sumaterautara|niasselatan|telukdalam,22865
sumaterautara|niasselatan|amandraya,22866
sumaterautara|niasselatan|lolowau,22864
sumaterautara|niasselatan|susua,22873
sumaterautara|niasselatan|maniamolo,22865
sumaterautara|niasselatan|hilimegai,22864
sumaterautara|niasselatan|toma,22865
sumaterautara|niasselatan|mazino,22865
sumaterautara|niasselatan|umbunasi,22873
sumaterautara|niasselatan|aramo,22866
sumaterautara|niasselatan|pulaupulaubatutimur,22884
sumaterautara|niasselatan|mazo,22873
sumaterautara|niasselatan|fanayama,22865
sumaterautara|niasselatan|ulunoyo,22867
sumaterautara|niasselatan|huruna,22867
sumaterautara|niasselatan|oou,22864
sumaterautara|niasselatan|onohazumba,22864
sumaterautara|niasselatan|hilisalawaahe,22864
sumaterautara|niasselatan|ulususua,22866
sumaterautara|niasselatan|siduaori,22874
sumaterautara|niasselatan|somambawa,22874
sumaterautara|niasselatan|boronadu,22873
sumaterautara|niasselatan|simuk,22886
sumaterautara|niasselatan|pulaupulaubatubarat,22883
sumaterautara|niasselatan|pulaupulaubatuutara,22885
sumaterautara|niasselatan|tanahmasa,22887
sumaterautara|niasselatan|luahagundremaniamolo,22868
sumaterautara|niasselatan|onolalu,22869
sumaterautara|niasselatan|uluidanotae,22877
sumaterautara|niasselatan|idanotae,22878
sumaterautara|pakpakbharat|sitelutaliurangjehe,22275
sumaterautara|pakpakbharat|kerajaan,22271
sumaterautara|pakpakbharat|salak,22272
sumaterautara|pakpakbharat|sitelutaliurangjulu,22276
sumaterautara|pakpakbharat|pergettenggettengsengkut,22273
sumaterautara|pakpakbharat|pagindar,22270
sumaterautara|pakpakbharat|tinada,22277
sumaterautara|pakpakbharat|siempatrube,22274
sumaterautara|humbanghasundutan|parlilitan,22456
sumaterautara|humbanghasundutan|pollung,22457
sumaterautara|humbanghasundutan|baktiraja,22457
sumaterautara|humbanghasundutan|paranginan,22477
sumaterautara|humbanghasundutan|lintongnihuta,22475
sumaterautara|humbanghasundutan|doloksanggul,22457
sumaterautara|humbanghasundutan|sijamapolang,22459
sumaterautara|humbanghasundutan|onanganjang,22454
sumaterautara|humbanghasundutan|pakkat,22455
sumaterautara|humbanghasundutan|tarabintang,22451
sumaterautara|samosir|simanindo,22395
sumaterautara|samosir|onanrunggu,22398
sumaterautara|samosir|nainggolan,22394
sumaterautara|samosir|palipi,22393
sumaterautara|samosir|harian,22391
sumaterautara|samosir|sianjarmulamula,22396
sumaterautara|samosir|ronggurnihuta,22392
sumaterautara|samosir|pangururan,22390
sumaterautara|samosir|sitiotio,22397
sumaterautara|serdangbedagai|pantaicermin,20987
sumaterautara|serdangbedagai|perbaungan,20985
sumaterautara|serdangbedagai|telukmengkudu,20997
sumaterautara|serdangbedagai|seirampah,20995
sumaterautara|serdangbedagai|tanjungberingin,20996
sumaterautara|serdangbedagai|bandarkhalipah,20994
sumaterautara|serdangbedagai|dolokmerawan,20993
sumaterautara|serdangbedagai|sipispis,20992
sumaterautara|serdangbedagai|dolokmasihul,20991
sumaterautara|serdangbedagai|kotarih,20982
sumaterautara|serdangbedagai|silinda,20983
sumaterautara|serdangbedagai|serbajadi,20990
sumaterautara|serdangbedagai|tebingtinggi,20999
sumaterautara|serdangbedagai|pegajahan,20986
sumaterautara|serdangbedagai|seibamban,20995
sumaterautara|serdangbedagai|tebingsyahbandar,20998
sumaterautara|serdangbedagai|bintangbayu,20984
sumaterautara|batubara|medangderas,21258
sumaterautara|batubara|seisuka,21257
sumaterautara|batubara|airputih,21256
sumaterautara|batubara|limapuluh,21255
sumaterautara|batubara|talawi,21254
sumaterautara|batubara|tanjungtiram,21253
sumaterautara|batubara|seibalai,21252
sumaterautara|batubara|lauttador,21257
sumaterautara|batubara|limapuluhpesisir,21255
sumaterautara|batubara|datuklimapuluh,21255
sumaterautara|batubara|datuktanahdatar,21254
sumaterautara|batubara|nibunghangus,21253
sumaterautara|padanglawasutara|doloksigompulon,22757
sumaterautara|padanglawasutara|dolok,22756
sumaterautara|padanglawasutara|halongonan,22753
sumaterautara|padanglawasutara|padangbolak,22754
sumaterautara|padanglawasutara|padangbolakjulu,22753
sumaterautara|padanglawasutara|portibi,22741
sumaterautara|padanglawasutara|batangonang,22762
sumaterautara|padanglawasutara|simangambat,22747
sumaterautara|padanglawasutara|hulusihapas,22740
sumaterautara|padanglawasutara|padangbolaktenggara,22751
sumaterautara|padanglawasutara|halongonantimur,22752
sumaterautara|padanglawasutara|ujungbatu,22746
sumaterautara|padanglawas|sosopan,22761
sumaterautara|padanglawas|barumuntengah,22755
sumaterautara|padanglawas|huristak,22743
sumaterautara|padanglawas|lubukbarumun,22766
sumaterautara|padanglawas|hutarajatinggi,22776
sumaterautara|padanglawas|ulubarumun,22767
sumaterautara|padanglawas|barumun,22763
sumaterautara|padanglawas|sosa,22765
sumaterautara|padanglawas|batanglubusutam,22742
sumaterautara|padanglawas|barumunselatan,22764
sumaterautara|padanglawas|aeknabarabarumun,22755
sumaterautara|padanglawas|sihapasbarumun,22755
sumaterautara|padanglawas|barumunbaru,22763
sumaterautara|padanglawas|ulusosa,22765
sumaterautara|padanglawas|sosajulu,22765
sumaterautara|padanglawas|barumunbarat,22755
sumaterautara|padanglawas|sosatimur,22742
sumaterautara|labuhanbatuselatan|kotapinang,21464
sumaterautara|labuhanbatuselatan|kampungrakyat,21463
sumaterautara|labuhanbatuselatan|torgamba,21466
sumaterautara|labuhanbatuselatan|sungaikanan,21465
sumaterautara|labuhanbatuselatan|silangkitang,21461
sumaterautara|labuhanbatuutara|kualuhhulu,21457
sumaterautara|labuhanbatuutara|kualuhleidong,21475
sumaterautara|labuhanbatuutara|kualuhhilir,21474
sumaterautara|labuhanbatuutara|aekkuo,21455
sumaterautara|labuhanbatuutara|marbau,21452
sumaterautara|labuhanbatuutara|naixx,21454
sumaterautara|labuhanbatuutara|aeknatas,21456
sumaterautara|labuhanbatuutara|kualuhselatan,21458
sumaterautara|niasutara|lotu,22856
sumaterautara|niasutara|sawo,22852
sumaterautara|niasutara|tuhemberua,22852
sumaterautara|niasutara|sitoluori,22852
sumaterautara|niasutara|namohaluesiwa,22816
sumaterautara|niasutara|alasatalumuzoi,22814
sumaterautara|niasutara|alasa,22861
sumaterautara|niasutara|tugalaoyo,22860
sumaterautara|niasutara|afulu,22857
